doc_id,filename,category,source_path
1735,1735.txt,sport,data\raw\sport\423.txt
1736,1736.txt,sport,data\raw\sport\424.txt
1737,1737.txt,sport,data\raw\sport\425.txt
1738,1738.txt,sport,data\raw\sport\426.txt
1739,1739.txt,sport,data\raw\sport\427.txt
1740,1740.txt,sport,data\raw\sport\428.txt
1741,1741.txt,sport,data\raw\sport\429.txt
1742,1742.txt,sport,data\raw\sport\430.txt
1743,1743.txt,sport,data\raw\sport\431.txt
1744,1744.txt,sport,data\raw\sport\432.txt
1745,1745.txt,sport,data\raw\sport\433.txt
1746,1746.txt,sport,data\raw\sport\434.txt
1747,1747.txt,sport,data\raw\sport\435.txt
1748,1748.txt,sport,data\raw\sport\436.txt
1749,1749.txt,sport,data\raw\sport\437.txt
1750,1750.txt,sport,data\raw\sport\438.txt
1751,1751.txt,sport,data\raw\sport\439.txt
1752,1752.txt,sport,data\raw\sport\440.txt
1753,1753.txt,sport,data\raw\sport\441.txt
1754,1754.txt,sport,data\raw\sport\442.txt
1755,1755.txt,sport,data\raw\sport\443.txt
1756,1756.txt,sport,data\raw\sport\444.txt
1757,1757.txt,sport,data\raw\sport\445.txt
1758,1758.txt,sport,data\raw\sport\446.txt
1759,1759.txt,sport,data\raw\sport\447.txt
1760,1760.txt,sport,data\raw\sport\448.txt
1761,1761.txt,sport,data\raw\sport\449.txt
1762,1762.txt,sport,data\raw\sport\450.txt
1763,1763.txt,sport,data\raw\sport\451.txt
1764,1764.txt,sport,data\raw\sport\452.txt
1765,1765.txt,sport,data\raw\sport\453.txt
1766,1766.txt,sport,data\raw\sport\454.txt
1767,1767.txt,sport,data\raw\sport\455.txt
1768,1768.txt,sport,data\raw\sport\456.txt
1769,1769.txt,sport,data\raw\sport\457.txt
1770,1770.txt,sport,data\raw\sport\458.txt
1771,1771.txt,sport,data\raw\sport\459.txt
1772,1772.txt,sport,data\raw\sport\460.txt
1773,1773.txt,sport,data\raw\sport\461.txt
1774,1774.txt,sport,data\raw\sport\462.txt
1775,1775.txt,sport,data\raw\sport\463.txt
1776,1776.txt,sport,data\raw\sport\464.txt
1777,1777.txt,sport,data\raw\sport\465.txt
1778,1778.txt,sport,data\raw\sport\466.txt
1779,1779.txt,sport,data\raw\sport\467.txt
1780,1780.txt,sport,data\raw\sport\468.txt
1781,1781.txt,sport,data\raw\sport\469.txt
1782,1782.txt,sport,data\raw\sport\470.txt
1783,1783.txt,sport,data\raw\sport\471.txt
1784,1784.txt,sport,data\raw\sport\472.txt
1785,1785.txt,sport,data\raw\sport\473.txt
1786,1786.txt,sport,data\raw\sport\474.txt
1787,1787.txt,sport,data\raw\sport\475.txt
1788,1788.txt,sport,data\raw\sport\476.txt
1789,1789.txt,sport,data\raw\sport\477.txt
1790,1790.txt,sport,data\raw\sport\478.txt
1791,1791.txt,sport,data\raw\sport\479.txt
1792,1792.txt,sport,data\raw\sport\480.txt
1793,1793.txt,sport,data\raw\sport\481.txt
1794,1794.txt,sport,data\raw\sport\482.txt
1795,1795.txt,sport,data\raw\sport\483.txt
1796,1796.txt,sport,data\raw\sport\484.txt
1797,1797.txt,sport,data\raw\sport\485.txt
1798,1798.txt,sport,data\raw\sport\486.txt
1799,1799.txt,sport,data\raw\sport\487.txt
1800,1800.txt,sport,data\raw\sport\488.txt
1801,1801.txt,sport,data\raw\sport\489.txt
1802,1802.txt,sport,data\raw\sport\490.txt
1803,1803.txt,sport,data\raw\sport\491.txt
1804,1804.txt,sport,data\raw\sport\492.txt
1805,1805.txt,sport,data\raw\sport\493.txt
1806,1806.txt,sport,data\raw\sport\494.txt
1807,1807.txt,sport,data\raw\sport\495.txt
1808,1808.txt,sport,data\raw\sport\496.txt
1809,1809.txt,sport,data\raw\sport\497.txt
1810,1810.txt,sport,data\raw\sport\498.txt
1811,1811.txt,sport,data\raw\sport\499.txt
1812,1812.txt,sport,data\raw\sport\500.txt
1813,1813.txt,sport,data\raw\sport\501.txt
1814,1814.txt,sport,data\raw\sport\502.txt
1815,1815.txt,sport,data\raw\sport\503.txt
1816,1816.txt,sport,data\raw\sport\504.txt
1817,1817.txt,sport,data\raw\sport\505.txt
1818,1818.txt,sport,data\raw\sport\506.txt
1819,1819.txt,sport,data\raw\sport\507.txt
1820,1820.txt,sport,data\raw\sport\508.txt
1821,1821.txt,sport,data\raw\sport\509.txt
1822,1822.txt,sport,data\raw\sport\510.txt
1823,1823.txt,sport,data\raw\sport\511.txt
1824,1824.txt,tech,data\raw\tech\001.txt
1825,1825.txt,tech,data\raw\tech\002.txt
1826,1826.txt,tech,data\raw\tech\003.txt
1827,1827.txt,tech,data\raw\tech\004.txt
1828,1828.txt,tech,data\raw\tech\005.txt
1829,1829.txt,tech,data\raw\tech\006.txt
1830,1830.txt,tech,data\raw\tech\007.txt
1831,1831.txt,tech,data\raw\tech\008.txt
1832,1832.txt,tech,data\raw\tech\009.txt
1833,1833.txt,tech,data\raw\tech\010.txt
1834,1834.txt,tech,data\raw\tech\011.txt
1835,1835.txt,tech,data\raw\tech\012.txt
1836,1836.txt,tech,data\raw\tech\013.txt
1837,1837.txt,tech,data\raw\tech\014.txt
1838,1838.txt,tech,data\raw\tech\015.txt
1839,1839.txt,tech,data\raw\tech\016.txt
1840,1840.txt,tech,data\raw\tech\017.txt
1841,1841.txt,tech,data\raw\tech\018.txt
1842,1842.txt,tech,data\raw\tech\019.txt
1843,1843.txt,tech,data\raw\tech\020.txt
1844,1844.txt,tech,data\raw\tech\021.txt
1845,1845.txt,tech,data\raw\tech\022.txt
1846,1846.txt,tech,data\raw\tech\023.txt
1847,1847.txt,tech,data\raw\tech\024.txt
1848,1848.txt,tech,data\raw\tech\025.txt
1849,1849.txt,tech,data\raw\tech\026.txt
1850,1850.txt,tech,data\raw\tech\027.txt
1851,1851.txt,tech,data\raw\tech\028.txt
1852,1852.txt,tech,data\raw\tech\029.txt
1853,1853.txt,tech,data\raw\tech\030.txt
1854,1854.txt,tech,data\raw\tech\031.txt
1855,1855.txt,tech,data\raw\tech\032.txt
1856,1856.txt,tech,data\raw\tech\033.txt
1857,1857.txt,tech,data\raw\tech\034.txt
1858,1858.txt,tech,data\raw\tech\035.txt
1859,1859.txt,tech,data\raw\tech\036.txt
1860,1860.txt,tech,data\raw\tech\037.txt
1861,1861.txt,tech,data\raw\tech\038.txt
1862,1862.txt,tech,data\raw\tech\039.txt
1863,1863.txt,tech,data\raw\tech\040.txt
1864,1864.txt,tech,data\raw\tech\041.txt
1865,1865.txt,tech,data\raw\tech\042.txt
1866,1866.txt,tech,data\raw\tech\043.txt
1867,1867.txt,tech,data\raw\tech\044.txt
1868,1868.txt,tech,data\raw\tech\045.txt
1869,1869.txt,tech,data\raw\tech\046.txt
1870,1870.txt,tech,data\raw\tech\047.txt
1871,1871.txt,tech,data\raw\tech\048.txt
1872,1872.txt,tech,data\raw\tech\049.txt
1873,1873.txt,tech,data\raw\tech\050.txt
1874,1874.txt,tech,data\raw\tech\051.txt
1875,1875.txt,tech,data\raw\tech\052.txt
1876,1876.txt,tech,data\raw\tech\053.txt
1877,1877.txt,tech,data\raw\tech\054.txt
1878,1878.txt,tech,data\raw\tech\055.txt
1879,1879.txt,tech,data\raw\tech\056.txt
1880,1880.txt,tech,data\raw\tech\057.txt
1881,1881.txt,tech,data\raw\tech\058.txt
1882,1882.txt,tech,data\raw\tech\059.txt
1883,1883.txt,tech,data\raw\tech\060.txt
1884,1884.txt,tech,data\raw\tech\061.txt
1885,1885.txt,tech,data\raw\tech\062.txt
1886,1886.txt,tech,data\raw\tech\063.txt
1887,1887.txt,tech,data\raw\tech\064.txt
1888,1888.txt,tech,data\raw\tech\065.txt
1889,1889.txt,tech,data\raw\tech\066.txt
1890,1890.txt,tech,data\raw\tech\067.txt
1891,1891.txt,tech,data\raw\tech\068.txt
1892,1892.txt,tech,data\raw\tech\069.txt
1893,1893.txt,tech,data\raw\tech\070.txt
1894,1894.txt,tech,data\raw\tech\071.txt
1895,1895.txt,tech,data\raw\tech\072.txt
1896,1896.txt,tech,data\raw\tech\073.txt
1897,1897.txt,tech,data\raw\tech\074.txt
1898,1898.txt,tech,data\raw\tech\075.txt
1899,1899.txt,tech,data\raw\tech\076.txt
1900,1900.txt,tech,data\raw\tech\077.txt
1901,1901.txt,tech,data\raw\tech\078.txt
1902,1902.txt,tech,data\raw\tech\079.txt
1903,1903.txt,tech,data\raw\tech\080.txt
1904,1904.txt,tech,data\raw\tech\081.txt
1905,1905.txt,tech,data\raw\tech\082.txt
1906,1906.txt,tech,data\raw\tech\083.txt
1907,1907.txt,tech,data\raw\tech\084.txt
1908,1908.txt,tech,data\raw\tech\085.txt
1909,1909.txt,tech,data\raw\tech\086.txt
1910,1910.txt,tech,data\raw\tech\087.txt
1911,1911.txt,tech,data\raw\tech\088.txt
1912,1912.txt,tech,data\raw\tech\089.txt
1913,1913.txt,tech,data\raw\tech\090.txt
1914,1914.txt,tech,data\raw\tech\091.txt
1915,1915.txt,tech,data\raw\tech\092.txt
1916,1916.txt,tech,data\raw\tech\093.txt
1917,1917.txt,tech,data\raw\tech\094.txt
1918,1918.txt,tech,data\raw\tech\095.txt
1919,1919.txt,tech,data\raw\tech\096.txt
1920,1920.txt,tech,data\raw\tech\097.txt
1921,1921.txt,tech,data\raw\tech\098.txt
1922,1922.txt,tech,data\raw\tech\099.txt
1923,1923.txt,tech,data\raw\tech\100.txt
1924,1924.txt,tech,data\raw\tech\101.txt
1925,1925.txt,tech,data\raw\tech\102.txt
1926,1926.txt,tech,data\raw\tech\103.txt
1927,1927.txt,tech,data\raw\tech\104.txt
1928,1928.txt,tech,data\raw\tech\105.txt
1929,1929.txt,tech,data\raw\tech\106.txt
1930,1930.txt,tech,data\raw\tech\107.txt
1931,1931.txt,tech,data\raw\tech\108.txt
1932,1932.txt,tech,data\raw\tech\109.txt
1933,1933.txt,tech,data\raw\tech\110.txt
1934,1934.txt,tech,data\raw\tech\111.txt
1935,1935.txt,tech,data\raw\tech\112.txt
1936,1936.txt,tech,data\raw\tech\113.txt
1937,1937.txt,tech,data\raw\tech\114.txt
1938,1938.txt,tech,data\raw\tech\115.txt
1939,1939.txt,tech,data\raw\tech\116.txt
1940,1940.txt,tech,data\raw\tech\117.txt
1941,1941.txt,tech,data\raw\tech\118.txt
1942,1942.txt,tech,data\raw\tech\119.txt
1943,1943.txt,tech,data\raw\tech\120.txt
1944,1944.txt,tech,data\raw\tech\121.txt
1945,1945.txt,tech,data\raw\tech\122.txt
1946,1946.txt,tech,data\raw\tech\123.txt
1947,1947.txt,tech,data\raw\tech\124.txt
1948,1948.txt,tech,data\raw\tech\125.txt
1949,1949.txt,tech,data\raw\tech\126.txt
1950,1950.txt,tech,data\raw\tech\127.txt
1951,1951.txt,tech,data\raw\tech\128.txt
1952,1952.txt,tech,data\raw\tech\129.txt
1953,1953.txt,tech,data\raw\tech\130.txt
1954,1954.txt,tech,data\raw\tech\131.txt
1955,1955.txt,tech,data\raw\tech\132.txt
1956,1956.txt,tech,data\raw\tech\133.txt
1957,1957.txt,tech,data\raw\tech\134.txt
1958,1958.txt,tech,data\raw\tech\135.txt
1959,1959.txt,tech,data\raw\tech\136.txt
1960,1960.txt,tech,data\raw\tech\137.txt
1961,1961.txt,tech,data\raw\tech\138.txt
1962,1962.txt,tech,data\raw\tech\139.txt
1963,1963.txt,tech,data\raw\tech\140.txt
1964,1964.txt,tech,data\raw\tech\141.txt
1965,1965.txt,tech,data\raw\tech\142.txt
1966,1966.txt,tech,data\raw\tech\143.txt
1967,1967.txt,tech,data\raw\tech\144.txt
1968,1968.txt,tech,data\raw\tech\145.txt
1969,1969.txt,tech,data\raw\tech\146.txt
1970,1970.txt,tech,data\raw\tech\147.txt
1971,1971.txt,tech,data\raw\tech\148.txt
1972,1972.txt,tech,data\raw\tech\149.txt
1973,1973.txt,tech,data\raw\tech\150.txt
1974,1974.txt,tech,data\raw\tech\151.txt
1975,1975.txt,tech,data\raw\tech\152.txt
1976,1976.txt,tech,data\raw\tech\153.txt
1977,1977.txt,tech,data\raw\tech\154.txt
1978,1978.txt,tech,data\raw\tech\155.txt
1979,1979.txt,tech,data\raw\tech\156.txt
1980,1980.txt,tech,data\raw\tech\157.txt
1981,1981.txt,tech,data\raw\tech\158.txt
1982,1982.txt,tech,data\raw\tech\159.txt
1983,1983.txt,tech,data\raw\tech\160.txt
1984,1984.txt,tech,data\raw\tech\161.txt
1985,1985.txt,tech,data\raw\tech\162.txt
1986,1986.txt,tech,data\raw\tech\163.txt
1987,1987.txt,tech,data\raw\tech\164.txt
1988,1988.txt,tech,data\raw\tech\165.txt
1989,1989.txt,tech,data\raw\tech\166.txt
1990,1990.txt,tech,data\raw\tech\167.txt
1991,1991.txt,tech,data\raw\tech\168.txt
1992,1992.txt,tech,data\raw\tech\169.txt
1993,1993.txt,tech,data\raw\tech\170.txt
1994,1994.txt,tech,data\raw\tech\171.txt
1995,1995.txt,tech,data\raw\tech\172.txt
1996,1996.txt,tech,data\raw\tech\173.txt
1997,1997.txt,tech,data\raw\tech\174.txt
1998,1998.txt,tech,data\raw\tech\175.txt
1999,1999.txt,tech,data\raw\tech\176.txt
2000,2000.txt,tech,data\raw\tech\177.txt
2001,2001.txt,tech,data\raw\tech\178.txt
2002,2002.txt,tech,data\raw\tech\179.txt
2003,2003.txt,tech,data\raw\tech\180.txt
2004,2004.txt,tech,data\raw\tech\181.txt
2005,2005.txt,tech,data\raw\tech\182.txt
2006,2006.txt,tech,data\raw\tech\183.txt
2007,2007.txt,tech,data\raw\tech\184.txt
2008,2008.txt,tech,data\raw\tech\185.txt
2009,2009.txt,tech,data\raw\tech\186.txt
2010,2010.txt,tech,data\raw\tech\187.txt
2011,2011.txt,tech,data\raw\tech\188.txt
2012,2012.txt,tech,data\raw\tech\189.txt
2013,2013.txt,tech,data\raw\tech\190.txt
2014,2014.txt,tech,data\raw\tech\191.txt
2015,2015.txt,tech,data\raw\tech\192.txt
2016,2016.txt,tech,data\raw\tech\193.txt
2017,2017.txt,tech,data\raw\tech\194.txt
2018,2018.txt,tech,data\raw\tech\195.txt
2019,2019.txt,tech,data\raw\tech\196.txt
2020,2020.txt,tech,data\raw\tech\197.txt
2021,2021.txt,tech,data\raw\tech\198.txt
2022,2022.txt,tech,data\raw\tech\199.txt
2023,2023.txt,tech,data\raw\tech\200.txt
2024,2024.txt,tech,data\raw\tech\201.txt
2025,2025.txt,tech,data\raw\tech\202.txt
2026,2026.txt,tech,data\raw\tech\203.txt
2027,2027.txt,tech,data\raw\tech\204.txt
2028,2028.txt,tech,data\raw\tech\205.txt
2029,2029.txt,tech,data\raw\tech\206.txt
2030,2030.txt,tech,data\raw\tech\207.txt
2031,2031.txt,tech,data\raw\tech\208.txt
2032,2032.txt,tech,data\raw\tech\209.txt
2033,2033.txt,tech,data\raw\tech\210.txt
2034,2034.txt,tech,data\raw\tech\211.txt
2035,2035.txt,tech,data\raw\tech\212.txt
2036,2036.txt,tech,data\raw\tech\213.txt
2037,2037.txt,tech,data\raw\tech\214.txt
2038,2038.txt,tech,data\raw\tech\215.txt
2039,2039.txt,tech,data\raw\tech\216.txt
2040,2040.txt,tech,data\raw\tech\217.txt
2041,2041.txt,tech,data\raw\tech\218.txt
2042,2042.txt,tech,data\raw\tech\219.txt
2043,2043.txt,tech,data\raw\tech\220.txt
2044,2044.txt,tech,data\raw\tech\221.txt
2045,2045.txt,tech,data\raw\tech\222.txt
2046,2046.txt,tech,data\raw\tech\223.txt
2047,2047.txt,tech,data\raw\tech\224.txt
2048,2048.txt,tech,data\raw\tech\225.txt
2049,2049.txt,tech,data\raw\tech\226.txt
2050,2050.txt,tech,data\raw\tech\227.txt
2051,2051.txt,tech,data\raw\tech\228.txt
2052,2052.txt,tech,data\raw\tech\229.txt
2053,2053.txt,tech,data\raw\tech\230.txt
2054,2054.txt,tech,data\raw\tech\231.txt
2055,2055.txt,tech,data\raw\tech\232.txt
2056,2056.txt,tech,data\raw\tech\233.txt
2057,2057.txt,tech,data\raw\tech\234.txt
2058,2058.txt,tech,data\raw\tech\235.txt
2059,2059.txt,tech,data\raw\tech\236.txt
2060,2060.txt,tech,data\raw\tech\237.txt
2061,2061.txt,tech,data\raw\tech\238.txt
2062,2062.txt,tech,data\raw\tech\239.txt
2063,2063.txt,tech,data\raw\tech\240.txt
2064,2064.txt,tech,data\raw\tech\241.txt
2065,2065.txt,tech,data\raw\tech\242.txt
2066,2066.txt,tech,data\raw\tech\243.txt
2067,2067.txt,tech,data\raw\tech\244.txt
2068,2068.txt,tech,data\raw\tech\245.txt
2069,2069.txt,tech,data\raw\tech\246.txt
2070,2070.txt,tech,data\raw\tech\247.txt
2071,2071.txt,tech,data\raw\tech\248.txt
2072,2072.txt,tech,data\raw\tech\249.txt
2073,2073.txt,tech,data\raw\tech\250.txt
2074,2074.txt,tech,data\raw\tech\251.txt
2075,2075.txt,tech,data\raw\tech\252.txt
2076,2076.txt,tech,data\raw\tech\253.txt
2077,2077.txt,tech,data\raw\tech\254.txt
2078,2078.txt,tech,data\raw\tech\255.txt
2079,2079.txt,tech,data\raw\tech\256.txt
2080,2080.txt,tech,data\raw\tech\257.txt
2081,2081.txt,tech,data\raw\tech\258.txt
2082,2082.txt,tech,data\raw\tech\259.txt
2083,2083.txt,tech,data\raw\tech\260.txt
2084,2084.txt,tech,data\raw\tech\261.txt
2085,2085.txt,tech,data\raw\tech\262.txt
2086,2086.txt,tech,data\raw\tech\263.txt
2087,2087.txt,tech,data\raw\tech\264.txt
2088,2088.txt,tech,data\raw\tech\265.txt
2089,2089.txt,tech,data\raw\tech\266.txt
2090,2090.txt,tech,data\raw\tech\267.txt
2091,2091.txt,tech,data\raw\tech\268.txt
2092,2092.txt,tech,data\raw\tech\269.txt
2093,2093.txt,tech,data\raw\tech\270.txt
2094,2094.txt,tech,data\raw\tech\271.txt
2095,2095.txt,tech,data\raw\tech\272.txt
2096,2096.txt,tech,data\raw\tech\273.txt
2097,2097.txt,tech,data\raw\tech\274.txt
2098,2098.txt,tech,data\raw\tech\275.txt
2099,2099.txt,tech,data\raw\tech\276.txt
2100,2100.txt,tech,data\raw\tech\277.txt
2101,2101.txt,tech,data\raw\tech\278.txt
2102,2102.txt,tech,data\raw\tech\279.txt
2103,2103.txt,tech,data\raw\tech\280.txt
2104,2104.txt,tech,data\raw\tech\281.txt
2105,2105.txt,tech,data\raw\tech\282.txt
2106,2106.txt,tech,data\raw\tech\283.txt
2107,2107.txt,tech,data\raw\tech\284.txt
2108,2108.txt,tech,data\raw\tech\285.txt
2109,2109.txt,tech,data\raw\tech\286.txt
2110,2110.txt,tech,data\raw\tech\287.txt
2111,2111.txt,tech,data\raw\tech\288.txt
2112,2112.txt,tech,data\raw\tech\289.txt
2113,2113.txt,tech,data\raw\tech\290.txt
2114,2114.txt,tech,data\raw\tech\291.txt
2115,2115.txt,tech,data\raw\tech\292.txt
2116,2116.txt,tech,data\raw\tech\293.txt
2117,2117.txt,tech,data\raw\tech\294.txt
2118,2118.txt,tech,data\raw\tech\295.txt
2119,2119.txt,tech,data\raw\tech\296.txt
2120,2120.txt,tech,data\raw\tech\297.txt
2121,2121.txt,tech,data\raw\tech\298.txt
2122,2122.txt,tech,data\raw\tech\299.txt
2123,2123.txt,tech,data\raw\tech\300.txt
2124,2124.txt,tech,data\raw\tech\301.txt
2125,2125.txt,tech,data\raw\tech\302.txt
2126,2126.txt,tech,data\raw\tech\303.txt
2127,2127.txt,tech,data\raw\tech\304.txt
2128,2128.txt,tech,data\raw\tech\305.txt
2129,2129.txt,tech,data\raw\tech\306.txt
2130,2130.txt,tech,data\raw\tech\307.txt
2131,2131.txt,tech,data\raw\tech\308.txt
2132,2132.txt,tech,data\raw\tech\309.txt
2133,2133.txt,tech,data\raw\tech\310.txt
2134,2134.txt,tech,data\raw\tech\311.txt
2135,2135.txt,tech,data\raw\tech\312.txt
2136,2136.txt,tech,data\raw\tech\313.txt
2137,2137.txt,tech,data\raw\tech\314.txt
2138,2138.txt,tech,data\raw\tech\315.txt
2139,2139.txt,tech,data\raw\tech\316.txt
2140,2140.txt,tech,data\raw\tech\317.txt
2141,2141.txt,tech,data\raw\tech\318.txt
2142,2142.txt,tech,data\raw\tech\319.txt
2143,2143.txt,tech,data\raw\tech\320.txt
2144,2144.txt,tech,data\raw\tech\321.txt
2145,2145.txt,tech,data\raw\tech\322.txt
2146,2146.txt,tech,data\raw\tech\323.txt
2147,2147.txt,tech,data\raw\tech\324.txt
2148,2148.txt,tech,data\raw\tech\325.txt
2149,2149.txt,tech,data\raw\tech\326.txt
2150,2150.txt,tech,data\raw\tech\327.txt
2151,2151.txt,tech,data\raw\tech\328.txt
2152,2152.txt,tech,data\raw\tech\329.txt
2153,2153.txt,tech,data\raw\tech\330.txt
2154,2154.txt,tech,data\raw\tech\331.txt
2155,2155.txt,tech,data\raw\tech\332.txt
2156,2156.txt,tech,data\raw\tech\333.txt
2157,2157.txt,tech,data\raw\tech\334.txt
2158,2158.txt,tech,data\raw\tech\335.txt
2159,2159.txt,tech,data\raw\tech\336.txt
2160,2160.txt,tech,data\raw\tech\337.txt
2161,2161.txt,tech,data\raw\tech\338.txt
2162,2162.txt,tech,data\raw\tech\339.txt
2163,2163.txt,tech,data\raw\tech\340.txt
2164,2164.txt,tech,data\raw\tech\341.txt
2165,2165.txt,tech,data\raw\tech\342.txt
2166,2166.txt,tech,data\raw\tech\343.txt
2167,2167.txt,tech,data\raw\tech\344.txt
2168,2168.txt,tech,data\raw\tech\345.txt
2169,2169.txt,tech,data\raw\tech\346.txt
2170,2170.txt,tech,data\raw\tech\347.txt
2171,2171.txt,tech,data\raw\tech\348.txt
2172,2172.txt,tech,data\raw\tech\349.txt
2173,2173.txt,tech,data\raw\tech\350.txt
2174,2174.txt,tech,data\raw\tech\351.txt
2175,2175.txt,tech,data\raw\tech\352.txt
2176,2176.txt,tech,data\raw\tech\353.txt
2177,2177.txt,tech,data\raw\tech\354.txt
2178,2178.txt,tech,data\raw\tech\355.txt
2179,2179.txt,tech,data\raw\tech\356.txt
2180,2180.txt,tech,data\raw\tech\357.txt
2181,2181.txt,tech,data\raw\tech\358.txt
2182,2182.txt,tech,data\raw\tech\359.txt
2183,2183.txt,tech,data\raw\tech\360.txt
2184,2184.txt,tech,data\raw\tech\361.txt
2185,2185.txt,tech,data\raw\tech\362.txt
2186,2186.txt,tech,data\raw\tech\363.txt
2187,2187.txt,tech,data\raw\tech\364.txt
2188,2188.txt,tech,data\raw\tech\365.txt
2189,2189.txt,tech,data\raw\tech\366.txt
2190,2190.txt,tech,data\raw\tech\367.txt
2191,2191.txt,tech,data\raw\tech\368.txt
2192,2192.txt,tech,data\raw\tech\369.txt
2193,2193.txt,tech,data\raw\tech\370.txt
2194,2194.txt,tech,data\raw\tech\371.txt
2195,2195.txt,tech,data\raw\tech\372.txt
2196,2196.txt,tech,data\raw\tech\373.txt
2197,2197.txt,tech,data\raw\tech\374.txt
2198,2198.txt,tech,data\raw\tech\375.txt
2199,2199.txt,tech,data\raw\tech\376.txt
2200,2200.txt,tech,data\raw\tech\377.txt
2201,2201.txt,tech,data\raw\tech\378.txt
2202,2202.txt,tech,data\raw\tech\379.txt
2203,2203.txt,tech,data\raw\tech\380.txt
2204,2204.txt,tech,data\raw\tech\381.txt
2205,2205.txt,tech,data\raw\tech\382.txt
2206,2206.txt,tech,data\raw\tech\383.txt
2207,2207.txt,tech,data\raw\tech\384.txt
2208,2208.txt,tech,data\raw\tech\385.txt
2209,2209.txt,tech,data\raw\tech\386.txt
2210,2210.txt,tech,data\raw\tech\387.txt
2211,2211.txt,tech,data\raw\tech\388.txt
2212,2212.txt,tech,data\raw\tech\389.txt
2213,2213.txt,tech,data\raw\tech\390.txt
2214,2214.txt,tech,data\raw\tech\391.txt
2215,2215.txt,tech,data\raw\tech\392.txt
2216,2216.txt,tech,data\raw\tech\393.txt
2217,2217.txt,tech,data\raw\tech\394.txt
2218,2218.txt,tech,data\raw\tech\395.txt
2219,2219.txt,tech,data\raw\tech\396.txt
2220,2220.txt,tech,data\raw\tech\397.txt
2221,2221.txt,tech,data\raw\tech\398.txt
2222,2222.txt,tech,data\raw\tech\399.txt
2223,2223.txt,tech,data\raw\tech\400.txt
2224,2224.txt,tech,data\raw\tech\401.txt
